text,true_label,predicted_label,true_label_id,predicted_label_id
a group of people standing in front of a food stamp buying food. a group buys food at an outdoor food stand.,entailment,neutral,0,1
the view from a cracked train window of children walking to or from school along train tracks. the train is old.,entailment,neutral,0,1
"two men, one with a hat and one without, holds up bottles and a beaker while a woman stands beside them with a wineglass filled with a peach liquid. two men drinking",entailment,neutral,0,1
lady watching second lady dry her hair with a red - hair dryer. the nsa watching second lady dry her hair with a red - hair dryer.,contradiction,neutral,2,1
men playing soccer in a field men are playing soccer while wearing tights and pretending to be superman.,contradiction,neutral,2,1
a person hits a yellow volleyball over the net to her opponent in a pool. people are playing in a pool.,neutral,entailment,1,0
a cloudy but well - populated beach with a woman in a white gown with a basket walking past. the woman is wearing a t shirt,contradiction,neutral,2,1
a man in black is paddling his orange kayak through white water. man dressed in black paddling a kayak through rapids.,entailment,neutral,0,1
a man stands inside of a small plane. a man sits all day.,contradiction,neutral,2,1
a man wearing a beanie painting a realistic portrait of a building. a man is painting what is in front of him.,neutral,entailment,1,0
a zookeeper holding a rope while a white tiger is trying to climb a wooden pole. the white tiger learns how to love trees.,contradiction,neutral,2,1
a man in a suit is playing bagpipes next to a young blond woman who has her abdomen exposed. a woman plays the bagpipes for her boyfriend,contradiction,neutral,2,1
a small black and white jumping to catch something in its mouth. a man is fishing in a pond.,contradiction,neutral,2,1
a man jumps into the water on a sunny day. a man jumps into a standard sized shot glass of water.,contradiction,neutral,2,1
a man in a red shirt photographs nature. the man is taking pictures.,neutral,entailment,1,0
dogs racing in dirt. the dogs are also rolling in the grass.,neutral,contradiction,1,2
an elderly middle - eastern woman is about to smoke a pack of cigarettes. a woman is about to harm her body.,entailment,neutral,0,1
a woman with her arm around another woman ' s shoulders. the two woman are resting on eachother.,entailment,contradiction,0,2
a healthcare worker giving a young baby a bath. a working is bathing a newborn baby.,neutral,entailment,1,0
a california golden bear quarterback falls to the ground after he throws the ball to his receiver who is pursued by the stanford defense. a player throws the ball to a player from the other team.,contradiction,entailment,2,0
a black man with a white cap and sunglasses gives a speech. the man is dressed like a monk.,contradiction,neutral,2,1
"young boy rinsing himself off, while taking a bath. the boy has soap in his eyes.",neutral,entailment,1,0
"a young man, with billowy red - hair, lines up his shot of the 9 ball on a pool table. the young man is watching as other people are playing pool.",contradiction,neutral,2,1
a man is using a jackhammer to work on a sidewalk. a man is using his jackhammer to wreck a house.,contradiction,neutral,2,1
woman in blue outfit and boots stands behind muddy toyota truck with backpack near bushes. woman in blue outfit and boots stands in front of muddy toyota truck.,contradiction,entailment,2,0
"a woman is pushing a baby stroller on a clean, well kept street. the stroller rolls easily with no clutter in it ' s path.",entailment,neutral,0,1
"a child wearing rollerblades, knee pads, a helmet, and elbow pads is skating down a paved path. a child is rollerblading down a smooth path.",entailment,neutral,0,1
two boys are reading a book in the bathroom two boys are reading.,neutral,entailment,1,0
somebody is rappelling down a tall cliff with the sun and clouds in the sky. the weather is cloudy and raining,contradiction,neutral,2,1
a young boy and an older man are using a drill on some type of object. a man uses a drill while a boy watches.,contradiction,entailment,2,0
two men fighting at an mma event. george and bill were fighting at the mma event.,entailment,neutral,0,1
a blond man in a black shirt and shorts sitting at a table eating with a glass of wine. a man is at a picnic being ignored by the other people there.,neutral,contradiction,1,2
the man is white. the man is pale.,entailment,contradiction,0,2
children jump in bouncy gym. kids playing on a bouncy house at a birthday party.,neutral,contradiction,1,2
a dog tries to bite another dog. a dog has its mouth open.,neutral,entailment,1,0
"many people are outside walking while holding protest signs, the most prominent sign reading "" save our schools. "" people are protesting anti - marijuana laws.",contradiction,neutral,2,1
a person wearing blue jeans and a striped shirt looks toward a smiling woman. a person in jeans and a shirt watches birds fly overhead.,contradiction,neutral,2,1
the man is on a ski boat in the water. man wonders why the boat is dry - docked.,contradiction,neutral,2,1
number 13 reaches out as he turns directions in an effort to deflect the anticipated path of the football during the game. number 13 tried to deflect the pass during a nfl game.,neutral,entailment,1,0
several people in colorful clothing are working in a garment facility with a quantity of red fabric on tables. they are paid workers.,entailment,neutral,0,1
"a ballerina wearing pink shoes, black tights and a gray dress strikes a pose in front of a building with large columns. the ballerina is wearing a tutu.",neutral,contradiction,1,2
a woman wearing a blue shirt and black apron is working at the counter of a fast food restaurant. the woman is outside,contradiction,neutral,2,1
the yellow dog walks on the beach with a tennis ball in its mouth. there is a dog running outdoors near a beach,contradiction,entailment,2,0
people are doing rally in the building. the rally is being held outside.,contradiction,entailment,2,0
two young ladies wearing pink items look to be in the middle of some sort of choreography and are pointing at someone to the side of the picture. a couple of ladies wearing pink items are performing,neutral,entailment,1,0
a man in a black polo shirt holds an infant in a white blanket. the man wants to hurt the baby.,contradiction,neutral,2,1
two girls in black walk through a domed passageway. two girls are walked through a dark passageway.,neutral,contradiction,1,2
a group of indian men sell their goods in a market. the people are buying items.,neutral,entailment,1,0
a basketball player slam dunks a ball. a basketball player makes a basket.,entailment,contradiction,0,2
a woman is performing a martial arts move with her leg in the air in a gym with five teammates or competitors looking on. the woman is inside.,entailment,contradiction,0,2
a woman wearing a white hat examines an item in a store. a woman goes shopping at a store,entailment,neutral,0,1
"a black person in a white shirt and headscarf is plowing a field behind two yoked cattle, one tan and one dark brown, with blue - painted horns. the man is working",entailment,neutral,0,1
a worker is working at a carnival. a person is enjoying a state fair,contradiction,neutral,2,1
a young man in a yellow safety vest asleep with his head back over a chair. there was a safety patrolman with yellow on that fell asleep in the chair.,entailment,neutral,0,1
"four people wait by the side of the road, with a wall covered in chinese or japanese characters behind them. four people wait by the side of the road for godot.",contradiction,neutral,2,1
a black dog with a red collar runs through grass. the dog is at the dog groomers.,contradiction,neutral,2,1
church musicians practicing for sunday. church musicians are practicing their dance moves.,contradiction,neutral,2,1
two people are searching for a place to take photo. pictures inside with friends outside,contradiction,neutral,2,1
a man crashing on the waves. a person at the beach,entailment,neutral,0,1
a smiling athlete in a black and red helmet holding ski poles. the athlete is dressed to go running.,contradiction,neutral,2,1
a worker is painting a window. there is someone watching others paint,contradiction,neutral,2,1
the woman jumps to hit the blue and white volleyball before it lands in the sand. the hard surface of the gym makes volleyball a quicker sport for the woman.,contradiction,neutral,2,1
a tugboat is parked at the pier with a house on deck. a tugboat with a house on deck floats in the water.,entailment,contradiction,0,2
the people are showing their faces through frames. the people are making faces while showing their faces though the frames.,neutral,entailment,1,0
a man playing baseball on a sunny day. it is summer time.,neutral,contradiction,1,2
two people look off the side of the boat. the people in the boat stared straight ahead for the entire trip.,contradiction,neutral,2,1
a girl is sitting on someone ' s shoulders in front of a green wall. the girl is painting the wall.,neutral,contradiction,1,2
two people in brightly colored outfits handle squares of fabric with colorful designs. the people like bright colors.,neutral,entailment,1,0
a man is standing in front of a microphone in a room with individuals sitting on chairs in rows around the edges of the room. a man is speaking to a crowd of people.,entailment,neutral,0,1
a younger boy is wearing a striped scarf and stocking cap. the boy is wearing his school clothes,neutral,entailment,1,0
four males with camera equipment and backpacks inside a warehouse with puddles on water on the floor and graffiti on the walls. some men and women are inside a warehouse.,contradiction,entailment,2,0
a little girl twirls around in a flowery dress. a woman twirls in a dress.,contradiction,entailment,2,0
beach scene with young woman in skimpy bikini top in foreground she wore an itsy bitsy teeny weeny yellow polka dot bikini.,neutral,contradiction,1,2
"two guys with helmets are on motorcycles, each with a woman riding behind him the women are wearing helmets",neutral,entailment,1,0
a toddler in a blue onesie playing with a pointy black car toy. a child is wearing a dress.,contradiction,neutral,2,1
a man playing an electric violin. man with musical instrument,neutral,entailment,1,0
woman standing inside a window with artwork. a woman is examining the artwork inside,entailment,neutral,0,1
"a caucasian woman, wearing a black and orange dress, is standing in front of a music stand. a white woman is standing in front of a music stand.",entailment,contradiction,0,2
a child playing on a rope net. a child playing on a cargo net.,entailment,contradiction,0,2
a man wearing a brown colored jacket is talking to a woman wearing a black skirt. there are two women.,contradiction,entailment,2,0
two men are busy doing something. two men are busy working on something together.,neutral,entailment,1,0
a police officer is on the street monitoring an event. a detective is arresting a drunk guy at a bar.,contradiction,neutral,2,1
a couple of several people sitting on a ledge overlooking the beach people are sitting in the sand.,contradiction,entailment,2,0
a group of people enjoying an intimate concert. the people are wearing earplugs.,contradiction,neutral,2,1
a black and white dog is going through an obstacle course. the dog is playing fetch with his owner.,contradiction,neutral,2,1
high school football band practice the band went to the wrong place.,contradiction,neutral,2,1
"a basketball player wearing white is throwing a basketball past members of the opposing team, who are wearing blue, while he jumps a short distance in the air. a player tosses the ball past his rivals.",entailment,neutral,0,1
a blond woman sitting at a desk in a dimly lit room with ladders and metal frame chairs behind her. a blond woman sitting at a table in a dimly lit space with ladders and metal frame chairs behind her.,entailment,contradiction,0,2
two acrobats in blue leotards perform. two acrobats in blue walk a tightrope.,neutral,contradiction,1,2
a man in a blue jacket working under construction equipment. a man gets ready for work,contradiction,entailment,2,0
the mouse cord lies under a white napkin. the napkin is covering the wireless mouse cord.,contradiction,neutral,2,1
a boy in goggles plays with a read - haired girl. the kids are playing in a pool.,neutral,contradiction,1,2
"outdoors in the daytime, a person with a ponytail in silhouette walking left in front of a bus yard, with several buses parked. a woman is looking for her keys in her purse.",contradiction,neutral,2,1
a group of men gather around a lantern sitting atop some sort of chart. some men are standing around a light.,entailment,contradiction,0,2
a man in a jack wearing a red baseball hat with nyc written in black on it is looking at something off picture while holding up a sign with the word cycle in red on it and the rest cut out of the picture. a man is looking at something invisible.,contradiction,entailment,2,0
a smiling man wearing glasses and a leather jacket. man is wearing neat clothes.,neutral,entailment,1,0
a shirtless man is scooping away sand with a pink scoop while a little girl watches. a little girl watches sand.,neutral,entailment,1,0
"a group of 11 smiling kids and young teens are divided into two groups, in a large, indoor swimming pool, with the back person in each group holding their arms up. two teams play water polo indoors.",neutral,contradiction,1,2
two bird dogs competing for the kill. two dogs are at the local dog pound.,contradiction,neutral,2,1
"dirt biker on a professional riding course near an airport, composed of dirt. a speed cyclist wins a race on an indoor track.",contradiction,neutral,2,1
a woman and young girl stand next to another young girl sitting on a brown pony. a girl rides a pony away from her mother.,contradiction,neutral,2,1
the sky appears clear. the sky is bright blue.,neutral,contradiction,1,2
a man in red pants surfs in the ocean while seagulls fly above. a man is enjoying the beach.,entailment,neutral,0,1
"a man wearing an orange suit with his face painted white is holding a guitar above his shoulder. the man is a butcher, in the middle of cutting up a side of beef into steaks at a local butcher shop.",contradiction,neutral,2,1
two young children sitting in a blue chair holding a newborn baby. two children are holding a new baby.,entailment,contradiction,0,2
a couple examines clothes at a store. three people are holding up clothing.,contradiction,entailment,2,0
a little girl is peeking out from behind a blue wall. a girl coming near the wall,neutral,entailment,1,0
two men are pushing a coconut water vending cart down a street on a bright sunny day. two men drink coconut water while relaxing on a sunny day.,contradiction,neutral,2,1
there are many chinese ladies dressed u holding flags. the flags are american.,neutral,contradiction,1,2
a man is climbing on top of some metal poles attached to each other. a man is climbing a hill made of ice cream.,contradiction,neutral,2,1
one man in a white robe with a microphone is reading off a sheet of paper to a crowd of people. a man wearing a robe is waving at the crowd using a sheet of paper.,contradiction,neutral,2,1
some asian teenagers withdraw money from an atm. some asian teenagers deposit money into an atm.,contradiction,entailment,2,0
a group of friends converse around a table. the girls are all sitting at the same table.,entailment,contradiction,0,2
an older man performs repairs on a young man ' s bicycle. a gent in his prime works on a bike.,entailment,neutral,0,1
two men walk by a big picture of a mannequin wearing a safety vest and boots. the men took down a photo,contradiction,neutral,2,1
a bicyclist is focused on his ride as he passes a lake surrounded by hills. bike riding around the lake and enjoying the beautiful hills and nature.,entailment,neutral,0,1
a construction worker takes a moment to wipe his face while working in the hot sun outdoors. a construction worker is sweating.,entailment,neutral,0,1
a man wearing a jean jacket tuning an electric guitar. a musician fixing his guitar with a tunner.,entailment,contradiction,0,2
a bunch of people sitting outside a building at night. the dogs were fighting to get a bone from each other,entailment,contradiction,0,2
"some sort of outdoor event with a clown wearing a name tag that says "" toodles "". the clown is making people cry.",contradiction,neutral,2,1
an old woman wearing a white shirt and green shorts is standing on a sidewalk. its warm outside on the sidewalk where the women is standing.,entailment,neutral,0,1
a firefighter sprays water onto a gigantic pile or burning ash that includes flames and dark smoke. a firemen is getting some rest.,contradiction,neutral,2,1
two dread locked men sitting while other adults stand around. some men standing in a park,contradiction,neutral,2,1
band members on a stage and playing guitars jump in the air to entertain a crowd of fans. the band members jump in the air,neutral,entailment,1,0
a young girl wearing a colorful outfit dancing down the street in a performance. the girl is a street performer.,neutral,entailment,1,0
a plane is taxiing next to some water there is an airstrip near the water.,entailment,neutral,0,1
two street workman are working on the sidewalk. two men are repaving a sidewalk.,neutral,entailment,1,0
a child reaches the bottom of an inflatable slide. a child is reaching the slide,contradiction,entailment,2,0
a man with a cigarette in his mouth is riding a motorcycle. a man has a cigarette while riding a harley.,neutral,contradiction,1,2
a man with glasses on in a short black shirt and long blue shorts stands in the road in front of a blue car. a man is blocking a car.,entailment,neutral,0,1
a street performer playing banjo on a city street. a person begging,contradiction,neutral,2,1
a red desk chair has been rolled away from the desk. the red desk chair is moved to another desk.,neutral,entailment,1,0
"father in white shirt and khaki shorts tenderly kisses his son, seen wearing a dark red shirt and denim pants, on the head as they share a quiet moment while sitting in the doorway of a van. the father hates his son.",contradiction,neutral,2,1
a guy is playing the bagpipes while standing next to a woman in a light blue outfit with her belly button showing. a man and woman are performing a musical piece.,neutral,entailment,1,0
a group of tourists walking around the vatican courtyard. a group walks around the vatican,neutral,entailment,1,0
a dog plays on the beach. a puppy plays next to the ocean.,entailment,neutral,0,1
a professional athlete is stepping up to the plate to make a swing at the ball. a pro baseball player takes his stance at home plate.,neutral,entailment,1,0
a construction worker in a red hard hat is working. the man is sweating under the hat.,entailment,neutral,0,1
a man falling off of his surfboard. a man wipes out while surfing.,neutral,entailment,1,0
a tan - skinned child looking at the camera. the child just took a picture with the camera.,contradiction,neutral,2,1
man in a blue jumpsuit attempts to repair an escalator. a repairman is working on an elevator.,contradiction,neutral,2,1
a man is in the air on his bicycle. a bike is nearby.,neutral,entailment,1,0
two soldiers mounted on horseback. the soldiers are patrolling,entailment,neutral,0,1
a bearded old gentleman plays a split guitar outside. an elderly man is making music out in the open.,entailment,neutral,0,1
a mule pulls a cart down a city street. the mule is being used to transport someone.,neutral,entailment,1,0
people watch as two trains run on tracks. people watch as two trains careen off some tracks.,contradiction,entailment,2,0
children playing with broken office equipment. children play with old equipment.,entailment,contradiction,0,2
there are three dogs wearing numbered jerseys running a race. there are dogs in a dograce.,neutral,entailment,1,0
a brunette in a navy blue maxi dress walks past a storefront carrying a purse in one hand and something else in her other hand. the woman in the dress has brown hair.,entailment,neutral,0,1
"in a park, a boy is bent to read the tree description, and a girl is standing nearby waiting for him. an illiterate boy standing up reading a tree description.",contradiction,neutral,2,1
a girl in a polka dotted blue jean dress walks barefoot on a balance beam. a girl wearing jeans is walking on the balance beam.,entailment,neutral,0,1
"a soccer game is underway between the red and green team, and the blue team. a soccer game was being played between opposing teams",neutral,entailment,1,0
"a woman in a pink scarf is on a cellphone. the person, who is nicely dressed, has a cellphone and is using it.",neutral,entailment,1,0
two polo players riding horses play polo. two men on horseback,neutral,entailment,1,0
a loving woman kneeling down near 3 cats while tending to and feeding an injured cat. a cat loving woman is caring for a very injured cat.,neutral,entailment,1,0
2 people are jumping off a pier into the water. the pier water is jumping off two people.,contradiction,entailment,2,0
a elderly man holds a can behind his back as he strolls by a beautiful flower market. an elderly man is hiding a can behind his back.,neutral,contradiction,1,2
bride eating wedding cake from her new husband ' s shirt. groom eating wedding cake from his new husband ' s shirt.,contradiction,neutral,2,1
a young boy falling down into the snow with another boy in the background boys are having a snowball fight.,neutral,contradiction,1,2
an artist is drawing a portrait. a photographer is taking pictures.,contradiction,entailment,2,0
"while everybody else is having fun on a roller coaster ride, one lady at the very front seat seems too scared. a girl is afraid when riding the roller coaster.",neutral,entailment,1,0
the little boy wearing no shirt is running by a crowd of people. the boy is shirtless.,entailment,contradiction,0,2
tall buildings overlooking light brown trees and grass in the middle of fall. an autumn cityscape near a few trees and grass.,entailment,neutral,0,1
five black dogs running across the grass. dogs running outside in public.,entailment,neutral,0,1
one black man standing while others look on from pews. they watch him,entailment,neutral,0,1
"a girl in a ponytail sitting at the dge of a wooden bench, grass and flowers before her. a girl has a pony tail",entailment,neutral,0,1
the dog is running with a yellow ball in his mouth. the dog is running toward a human.,neutral,entailment,1,0
"as the brown dog looks the other way, a large black and white dog plays with a smaller black dog. the brown dog addresses the other two dogs in english.",contradiction,neutral,2,1
a woman and a baby take a nap in the sand. a woman is dreaming.,neutral,entailment,1,0
a woman is smiling and reading a newspaper behind a bud light advertisement. the woman is sitting on a bus stop bench.,neutral,contradiction,1,2
a woman dressed in pink is holding a book in front of a veteran memorial. the woman is in a dress.,neutral,contradiction,1,2
a large black and brown dog looks outside from a large sunny window onto the side walk where there is a light blue bike parked near building number 49. the dog is inside,entailment,contradiction,0,2
a man in a green hat playing bagpipes standing in front of a table displaying framed pictures. a scottish man is pretending to be mel gibson in brave heart.,contradiction,neutral,2,1
a blond woman with two children is checking out at a walmart register. food makes people hungry,contradiction,neutral,2,1
a woman wearing a black long - sleeved shirt is sitting on the floor pulling on a brown high - heeled boot while another woman sits in a chair in the background laughing at her. a woman is having are hard time putting on her boots.,entailment,neutral,0,1
two men one in a blue shirt and another in a gray shirt put on friendly faces and pose for a picture. there are three men smiling for a picture.,entailment,neutral,0,1
people on the beach look up to the sky to see a large heart written in the air by the contrail of a plane. a skywriter has written a heart in the sky.,entailment,neutral,0,1
a boy plays on a swing. there is a boy running around the swing.,neutral,contradiction,1,2
the football player is running with a football trying to score. ball carrier is trying to score a touchdown.,entailment,neutral,0,1
a guy sitting on his truck reading a post on his social network. a man is on instagram.,neutral,contradiction,1,2
"woman wearing a yellow hat, pink shirt, and red apron is holding food in a kitchen. a woman wearing clothes is holding food",neutral,entailment,1,0
an old asian woman is standing with her legs tied together. the female cannot move all her limbs freely.,entailment,contradiction,0,2
seven people are wading in a natural pool. some people are relaxing in a pool.,neutral,entailment,1,0
a damaged black color car on the street. a car that has been in an accident.,entailment,neutral,0,1
a toddler boy brushing his teeth with green toothbrush smiling. a toddler smiles as he uses his green toothbrush to make his teeth clean.,neutral,entailment,1,0
two young children stand in as bride ' s children during a traditional wedding being held at a church house as the flowers are being dropped down the aisle. one of the bride ' s children is ready for a nap.,neutral,contradiction,1,2
a small boy playing with a gun. the boy is playing,neutral,entailment,1,0
someone is in a speed boat on the water. someone is on a island.,contradiction,neutral,2,1
a black and white dog emerges from a yellow tunnel being coached by a man in a blue shirt at a dog show. a dog performs at a dog show.,neutral,entailment,1,0
a man wearing a hard hat and a caution vest is standing in the street waving an orange flag. a water main has burst and is forcing a detour.,neutral,contradiction,1,2
a gymnast wearing a black leotard is flying through the air. the gymnast is upside down.,neutral,contradiction,1,2
a lady is sitting at a table with a university of phoenix sign on it. a person is sitting down.,neutral,entailment,1,0
a man in a tropical enviorment holding a camera to his face. a man is holding onto a wooden fence and is leaning against it.,contradiction,neutral,2,1
two young girls sitting on an all terrain vehicle. two girls take a seat in an atv,entailment,neutral,0,1
a man is walking by a graffiti covered wall. the man looked and admired the beautiful artwork on the wall as he walked by.,entailment,neutral,0,1
a black dog is holding a white object in its teeth. a dog is panting,contradiction,neutral,2,1
a girl wearing a bikini top and black pants is playing in water. there is someone wearing a bikini top and black pants playing in the water.,neutral,entailment,1,0
a woman with short black hair and a colorful necklace reads a children ' s illustration book. a woman with short black hair and a colorful necklace reads.,neutral,entailment,1,0
"a man on a crowded city street is posed, mouth open, with a skewer in front of his face. the man is eating.",neutral,contradiction,1,2
a muscular man is exercising on the beach in the beautiful sunset. a man is sunbathing at the beach.,contradiction,neutral,2,1
man working on the railroad. a man is working outside.,entailment,neutral,0,1
two rubbish men standing on their truck loading trash. people wearing jumpsuits enjoying the breeze of a spring day.,neutral,contradiction,1,2
a man wearing a yellow shirt and tan pants plays golf outside while being watched by other people. the man is at a golf course.,entailment,neutral,0,1
the horsies look to be the same age. there are chickens,contradiction,neutral,2,1
people passing by stuffed animal stand. people stealing from the stuffed animal stand.,contradiction,neutral,2,1
a man and a young boy using screwdrivers at the base of a door. a boy is helping fix a door.,entailment,neutral,0,1
orange striped kitten biting blond girl on the nose the cat is 20 years old,contradiction,neutral,2,1
"a young adult male, wearing shorts, a black shirt and a work apron, makes adjustments to a bicycle. a man is working at a bike shop.",entailment,neutral,0,1
a man wearing a hat and goggles is looking at his hand. there is a man wearing a hat and goggles looking at his feet.,neutral,contradiction,1,2
a dog is digging in the ground and half of his body is under the ground. a dog digging a hole.,entailment,neutral,0,1
a man speaking into a microphone by a drink banner. a man is inside his office talking to someone,contradiction,neutral,2,1
boats out on the water on a foggyday the boats are on the grand rapids.,contradiction,neutral,2,1
a man sitting outdoors having a beer and holding two fingers up. the man is flashing the peace sign at someone.,neutral,contradiction,1,2
two baseball players standing at the pitchers mound whispering to one another. two baseball players discuss strategies at the pitcher ' s mound.,neutral,entailment,1,0
a man and a woman are dressed in black coats two people are wearing dark jackets.,entailment,contradiction,0,2
a man is throwing a ball across the field. a man is catching a ball,contradiction,entailment,2,0
"men in scottish garb walk down the street, three playing drums and another playing the bagpipes. five men are enjoying the drums.",entailment,neutral,0,1
"a group of people inside some form of public transportation ( such as a bus ), are looking out the windows on the left side. a group of people inside a windowless space.",contradiction,entailment,2,0
mixing some concoction with hands. mixing something with hands.,neutral,entailment,1,0
a short - haired woman speaks passionately to a group of younger women wearing traditional indian dress. the woman sang passionately to a group of younger women about wearing traditional indian dresses.,contradiction,neutral,2,1
the beast may ruin the objects. the animal destroyed the couch,contradiction,neutral,2,1
"two dogs stand on sand surrounded by water, a deflated basketball and a person on a horse. animals are standing on the beach by their owner who is riding a horse",entailment,neutral,0,1
a young child is sledding down a snowy hill on a red sled. a child is playing outside.,neutral,entailment,1,0
a man and a boy are sitting at an altar both are holding bells. the man and boy are sitting down watching the clouds.,neutral,contradiction,1,2
two women looks over an item at a chinese convenience store. two women shopping,entailment,neutral,0,1
a man on a cart encourages his mule to keep pulling. a man brushing the back of his mule.,contradiction,neutral,2,1
a boy plays on a green swing. the boy is playing at the park.,entailment,neutral,0,1
"a stairway with graffiti in yellow, red, and white. a stairway is graffitied in patterns of yellow, red and white",neutral,entailment,1,0
a woman carrying her bike through a crowd. the woman is outside.,neutral,entailment,1,0
woman standing next to wire tree with ornamental balls hanging from it a woman stands next to a christmas tree.,entailment,neutral,0,1
several menu boards are showing items for sale along with prices. the menu is set,neutral,entailment,1,0
two children smile as they prepare to make their big splash. the children make a big splash,neutral,entailment,1,0
two ladies are wearing nothing except body paint and riding on bicycles in a street fair. two well dressed women are watching the fair from the grass.,contradiction,neutral,2,1
"two small children, one wearing a red winter jacket and the other a black one, are slipping and sliding down an icy slope. @ kids are sliding down the hill in order to get to the ice cream man faster",contradiction,neutral,2,1
people playing an arcade machine. people playing pac - man.,neutral,contradiction,1,2
two people walk outside in a nature area. two people take a stroll in the great outdoors.,entailment,neutral,0,1
a woman aims a sledgehammer to break a concrete block placed on a man ' s stomach while children watch. a duo perform a stunt in front of onlookers.,entailment,neutral,0,1
a blond man in a blue shirt inspects his tennis racket with his fingers. a blond man in a blue shirt inspects his tennis racket with a magnifying glass.,neutral,contradiction,1,2
a man with very short hair is wearing an orange t - shirt and orange pants rolled up. the man with short hair is wearing orange,neutral,entailment,1,0
kansas city chiefs practicing football at training camp. kansas city chiefs were training.,neutral,entailment,1,0
"man, skateboarding the man is doing a trick.",neutral,entailment,1,0
two men dressed in odd clothing are jumping on a basketball court. two men dressed in strange clothing are jumping.,neutral,entailment,1,0
lady in black laying on bed in awkward position. a woman is awkwardly sleeping on a bed.,neutral,entailment,1,0
a young boy in a white shirt is kicking a ball into a goal. the boy missed the ball kick.,contradiction,neutral,2,1
a young dark - haired boy wearing black and white checkered clothing is playing with a yellow toy boat in the shallow waters of a beach. a boy buries his toys next to the beach,contradiction,entailment,2,0
a sailing boat with many people sails on water. the boat might be in the water,neutral,entailment,1,0
people are walking around outside of a building. there are people looking outside from the windows of the building.,contradiction,neutral,2,1
a man with a backpack climbs over many rocks. the man is with a group of people.,neutral,entailment,1,0
two children are looking at something exciting that an adult is showing them. the children are exited.,neutral,contradiction,1,2
"two toddler boys, one in a plaid shirt, the other wearing a t - shirt and bib, are seated in yellow chairs embedded in a table. the two toddler boys at the table are wearing bibs.",contradiction,entailment,2,0
a boy in a green and blue shirt is sitting inside an earth digger. the boy is holding an action figure.,neutral,contradiction,1,2
a woman wearing a blue coat in a lake fishing. a woman is trying to catch dinner.,neutral,contradiction,1,2
the runners in this competition are of different races. a group of people ar eat the running of the bulls.,neutral,contradiction,1,2
"a soccer player wearing white jogs past other soccer players who are on the ground, while a fan in the background celebrates the ball going into the net. a fan celebrates a goal while one soccer player in white jogs past some other players on the ground.",entailment,neutral,0,1
a woman wearing a brown headscarf works at a sewing machine. there is a women buying a new sewing machine,contradiction,neutral,2,1
an elderly asian man is looking at a camera in a large gathering of people. an sad man is looking at a camera in a large gathering of people.,neutral,contradiction,1,2
this old asian woman rests and fans herself on an apparently hot day in the city. the people were cold and wearing big jackets.,contradiction,neutral,2,1
a man is standing behind a giant green machine. a man stands behind an object,neutral,entailment,1,0
two men are performing a dangerous stunt on a high ladder. two men are performing a stunt in a circus tent.,neutral,contradiction,1,2
a small limousine is parked outside a large older structure. a delivery truck is parked outside a fish factory in a small fishing town.,contradiction,neutral,2,1
a guy and a girl jumping up in the air a guy and a girl jumping on an elephant.,contradiction,neutral,2,1
a couple of army men playing baseball. two marines are playing baseball outside.,neutral,entailment,1,0
a man is eating lunch and drinking water. a man is eating a cheeseburger.,neutral,contradiction,1,2
"a semi trailer is inside a building, and people are gathered behind its open rear door where there are displays being set up. a semi - trailer is being unloaded by a group of people.",neutral,entailment,1,0
a man is standing with his eyes closed and smoking a cigarette. a man has his eyes open while smoking,contradiction,entailment,2,0
woman wearing makeup and nail polish in a graduation gown. there is a graduation ceremony being held.,neutral,entailment,1,0
a woman in a skirt and boots with a red bag walking down the sidewalk. a woman in a skirt and puss and boots,contradiction,neutral,2,1
a person in a swimsuit is diving off a building. a person is in the air above a pool of water.,neutral,entailment,1,0
a woman drinking at the beach. a woman is watching her children at the beach,neutral,contradiction,1,2
children play in a sprinkler near a beach. children are having fun outdoors,neutral,entailment,1,0
a football player is tackling another football player of the opposing team. a player tackles his teammate.,contradiction,entailment,2,0
a tennis player moving for a shot. a tennis player lets the ball go out.,neutral,contradiction,1,2
two performers with mime makeup stand before a microphone. the two performers were talking too much on stage.,contradiction,neutral,2,1
a man standing on a pole. some pole can be used to stand on.,neutral,entailment,1,0
a woman in blue stands with one hand on a dry rock surface. the woman in blue is dressed as cinderella.,contradiction,neutral,2,1
a little kid with a red and gray coat holding a shovel in the snow. a man makes sure his wife can exist the garage by shoveling snow.,contradiction,neutral,2,1
a man in a construction uniform is kneeling down. a person in a construction hat reaches for a tool.,contradiction,neutral,2,1
four registered nurses dressed in smocks peer down into mobile bin filled with miscellaneous items. four nurses wearing whit smocks look into the bin.,neutral,entailment,1,0
two newlyweds cut the wedding cake. a bird was on rocks,entailment,contradiction,0,2
a man in a gray shirt is drilling into a silver can. a lady drilling a can.,entailment,contradiction,0,2
well dressed youth laugh about something in public. the kids are telling jokes.,neutral,entailment,1,0
a woman wearing a deep - green dress and a blue head cover lies on her back atop a sand dune while staring off into the dessert. a woman staring off into the desert,neutral,contradiction,1,2
a camera crew looking at a man holding a umbrella over a girl in white. the man is being filmed holding an umbrella over a nude girl.,contradiction,neutral,2,1
a quarterback is about to throw a pass from the end zone in a football game. the quarterback is going to complete the pass.,neutral,entailment,1,0
"two children play in a department store, laying under the polka - dot covers of a pre - made bed in the home furnishings department. children playing in a store with floor displays.",entailment,neutral,0,1
