text,true_label,predicted_label,true_label_id,predicted_label_id
"a fat woman with a black shirt on, sitting across from a thinner woman wearing a green jack, while they ' re both on they ' re laptops. the woman is thin.",contradiction,entailment,2,0
two children in pink shirts in front of a store with a bear on the sign and on the window. two kids are wearing pink t - shirts.,neutral,entailment,1,0
the dog runs through the water with a stick in its mouth. a dog retrieves a shot bird.,contradiction,neutral,2,1
a man in green pants is having his portrait drawn by someone in a black hat and jacket. a man giving a pose to painter.,neutral,entailment,1,0
a group of young people are standing in front of profane graffiti. some kids stand with crass scrawlings in the background.,entailment,neutral,0,1
a young man in a yellow and orange bathing suit squatting on a rocky protuberance overlooking the water. a young man is squatting down to get a better look deep into the water.,entailment,neutral,0,1
"a person in a large, open room with a wooden floor, balances on just one hand. a person in an empty room performing a handstand with one hand.",entailment,contradiction,0,2
a group of chinese people on a bus wearing matching clothing. some people dressed in different clothes are walking on a street.,contradiction,entailment,2,0
a man wearing a london 2012 jersey is running in front of a brick building and past a crowd carrying a torch. a man carries the olympic torch in front of a building,entailment,neutral,0,1
"two girls are playing soccer and one is wearing a white shirt with green shorts showing the number 4, while the other girl is wearing a red and white shirt. some women are playing games.",neutral,entailment,1,0
a skier carefully walks down a steep snow slope. a skier is traversing a steep cliff.,entailment,contradiction,0,2
two people share a lane on a red rubber track as the run into the curve. the 2 cars are speeding around the racetrack at the fun park.,neutral,contradiction,1,2
a large black man with a beard and a smaller framed white male with a receding hair line are professionally dressed and having a conversation while a woman stands looking away in the background. the woman is not part of the men ' s conversation.,entailment,contradiction,0,2
"a young couple, both blond, female in red plaid jacket, carrying a designer tote, wearing brown boots, crossing a busy city street. the couple are both redheads.",contradiction,neutral,2,1
a group of ladies with computers sit behind a table while people on the other side purchase something. people wait in line to vote.,contradiction,neutral,2,1
a group of women with children are farming the fields. unsupervised children pick vegetables in a field.,contradiction,neutral,2,1
a young lady sits in front of begonias and dusty miller twisting open a bottled drink. the lady is about to drink something,entailment,neutral,0,1
a group of downhill skateboards going down a hill. the hill has skateboarders on it.,entailment,neutral,0,1
"a young man with a red handkerchief over his face is the main focus, while people wearing protective security armor are in the background. the young man is playing cowboy.",neutral,contradiction,1,2
a man in a cap and scarf is outside painting a scene with a green fence in it. the man is destorying a masterpiece.,contradiction,neutral,2,1
woman at a plant nursery in a coat and straw hat. a woman is at a human nursery looking for her baby.,contradiction,neutral,2,1
a group of people run through snow. the location is cold enough to allow snow to accumulate on the ground.,entailment,neutral,0,1
a woman wearing glasses and a black shirt using scissors to cut something from a book. a woman carefully handling a book so not to damage it.,contradiction,entailment,2,0
a basketball player wearing an orange uniform looks backwards. a guy is looking forward.,contradiction,entailment,2,0
"caucasian male, wearing a red and white cap, black leather jacket, with a blue sweater underneath, smiling and giving a thumbs up, while holding a green can of beer. the guy does not have something on his head.",contradiction,entailment,2,0
three children play outside of a run - down building. there are children watching others play,contradiction,neutral,2,1
a man jumps off a ramp while riding a bicycle. a man is performing tricks on his bicycle.,entailment,neutral,0,1
three tall women stroll down a crowded sidewalk. 3 woman are walking with 3 men on the sidewalk,neutral,contradiction,1,2
"a person on the phone in purple leggings, leaning on a building on a street walkway. a man / woman talking on the phone.",entailment,neutral,0,1
a woman is standing in a white truck singing while people watch her. the woman in truck sings for the people.,entailment,neutral,0,1
two people bent over laughing while a man uses a small blowtorch on a desert. the people are happy.,entailment,neutral,0,1
a woman in a bikini and sunglasses is bumping a volleyball at the beach. a female is playing with a voleyball.,entailment,contradiction,0,2
a middle - aged man stands in front of a blue wall with a cigarette in his hand. a car drove by.,neutral,contradiction,1,2
a naked baby lying down with his eyes closed. a baby is sleeping.,entailment,contradiction,0,2
two girls are jogging together on a beach. the girls are jogging on the edge of the water.,neutral,entailment,1,0
a man reads in a microphone while another plays the saw. a mime troupe is performing.,contradiction,neutral,2,1
a middle eastern couple walking down the street. a couple is crossing the street.,contradiction,entailment,2,0
"a guy with a light blue shirt, blue jeans, and rollerblades is grinding on a curved surface. the man is wearing sweatpants.",contradiction,neutral,2,1
watching a child from behind as their long hair flies out. a child is running across a field.,neutral,contradiction,1,2
a dog plays with his toy. a dog enjoys eating his toy.,neutral,contradiction,1,2
a large group of people rasing their hands in the air all at once. a small group of people raising their hands in the air all at once.,contradiction,entailment,2,0
there is a boat in the background to the left of the orange utility truck. the truck is parked in front of a marina.,neutral,contradiction,1,2
a construction worker in jeans is standing on a scaffold holding on to a metal frame with a city backdrop. the construction worker is in the city.,neutral,entailment,1,0
a blond saxophone player and a black - haired saxophone player are talking at a concert. the saxophone players are blonde and brunette.,contradiction,entailment,2,0
a group of people are putting on an elaborate theatrical performance. performers are presenting a play.,entailment,neutral,0,1
a woman drawing a portrait on a white wall with trees in the background. the white wall is vertical.,entailment,contradiction,0,2
two horses are pulling a woman in a cart. the woman is wearing clothes.,neutral,entailment,1,0
people and bikes in an outdoor promenade. friends are eating by their bikes.,neutral,contradiction,1,2
a caucasian boy in yellow and african - american girl in purple are by orange lockers. the locker is looking to the girl and the boy.,contradiction,neutral,2,1
"a policeman wearing a black had and a bright, green shirt licks his lips. a ballerina is getting ready to perform her routine in public",contradiction,neutral,2,1
two people are acting on a stage tackling each other as onlookers cheer and applaud. two people are watching a play.,contradiction,entailment,2,0
a man wearing a blue ball cap is walking past the eden farm store at night. a man wearing a baseball cap is walking to his car.,neutral,contradiction,1,2
the man is blowing fire for a large group of people the man is in middle of the people,neutral,entailment,1,0
a person in a cream shirt looking at a body of water. the person got dressed this morning.,entailment,neutral,0,1
a person is snowboarding wearing a helmet. there is snow on the ground.,neutral,entailment,1,0
a homeless man in an alley. a man alone on a street.,neutral,contradiction,1,2
"there is a person swim diving at a swimming pool. there is a person diving in a large body of water,",neutral,entailment,1,0
an adult female is holding a baby close to her with both arms. a female is holder her baby,neutral,entailment,1,0
a korean man in a blue jacket and sunglasses is sleeping in a car. a korean man with a blue coat fell asleep behind the wheel,neutral,contradiction,1,2
woman in red shirt is holding an infant. a woman has her arms full.,entailment,contradiction,0,2
a woman in a white shirt and hat speaks to a large crowd of men and women using a megaphone. the woman is making her voice quieter so people can hear over her.,contradiction,neutral,2,1
one man sets up his pool shot during a tournament while onlookers watch. a man holding a pool stick stands outside a bar.,contradiction,neutral,2,1
an elderly woman pushing a stroller two women push a stroller,contradiction,entailment,2,0
a woman in a blue sports outfit is about to hit a tennis ball. a woman wearing a blue sports outfit is playing tennis.,neutral,entailment,1,0
a small dog leaps over a striped hurdle. a small dog leaps over a rock.,neutral,contradiction,1,2
a black puppy wearing black collar sits on the grass and leaves. a black puppy is in midair.,contradiction,entailment,2,0
a man holds a snake by the head and tail displaying it for the camera. the man is waving the snake,neutral,contradiction,1,2
"many people seem to be waiting for something, with the sunlight gone. people are waiting for the sun to shine.",contradiction,neutral,2,1
the people are standing around at the auto show. people broswe wares at the gun show.,contradiction,neutral,2,1
a shirtless man is working on a sand sculpture on a beach full of people. the man is not wearing a shirt.,entailment,contradiction,0,2
a child is crouching on the edge of a curb looking at something in the distance. the child is playing.,neutral,entailment,1,0
"a young boy is looking at a checkers board with one fist leaning against his head as a partially visible adult sits across the table from him, in a room full of people sitting in chairs around tables. people are playing checkers.",neutral,entailment,1,0
two guys playing football. two guys throwing a football.,entailment,contradiction,0,2
person at help desk using telephone a person is asking a question on a phone.,entailment,neutral,0,1
a little girl in a yellow sweater appears to be scared. little girl giggling,contradiction,neutral,2,1
a woman and three children are picking something out of a blue trashcan. a woman and family are having a picnic.,contradiction,neutral,2,1
a woman in a white tennis outfit has just performed a tennis serve. a woman in a white tennis outfit has just hit the ball,entailment,neutral,0,1
a man is concentrating intently on the chess game while the woman blithely checks her fingernails. the man is playing checkers.,contradiction,entailment,2,0
a trick rider wearing a bright green outfit carrying an american flag riding a paint horse with green riding gear. an american trick rider in green is on a horse also in green.,neutral,entailment,1,0
man doing a show with lights outside on a sidewalk. there is a power supply somewhere for the lights.,entailment,neutral,0,1
"a woman in a white shirt and hat, and another woman in a blue tank top with blue visor playing tennis. the woman is wearing a skirt.",neutral,contradiction,1,2
spectators are watching a pro golfing tournament. the spectators are waiting expectantly in the waiting area for the tournament to begin later that day.,contradiction,neutral,2,1
"two elderly people wearing blue shirts are sitting by a rock formation, socializing while they eat. the people are wearing shorts.",neutral,contradiction,1,2
firemen using the jaws of life on a red car. firemen cutting open a car.,entailment,contradiction,0,2
a man with a yellow backpack is standing on a pathway. the men were talking,contradiction,neutral,2,1
a soccer team player in a green shirt is running off the field. a man is running off a field.,entailment,neutral,0,1
an old woman in a blue dress and a young child sit in a doorway while others walk by. an old woman and young child are watching the people walk by.,neutral,entailment,1,0
a man floating about on the water looking at something white in his hands. the boy in the ocean stars at the beautiful seashell he found.,neutral,contradiction,1,2
"two dogs, a pitbull and a black labrador, run side by side. two dogs are running outside.",neutral,entailment,1,0
a woman in a white apron balances a basket on her head. a female is carrying a basket on her skull.,entailment,contradiction,0,2
two kids are doing karate or some type of martial arts the two girls are doing karate.,neutral,contradiction,1,2
a lady is cutting a page out of a book with scissors. a woman is holding recipe book.,neutral,contradiction,1,2
a blond boy in a yellow shirt surrounded by other children who are all doing crafts in a room decorated with painting. the children are memorizing poems.,contradiction,neutral,2,1
a lady in a scarf placing rice down to roll sushi. the lady is familiar with sushi.,entailment,neutral,0,1
a man is fixing the guitar players costume. a guy stands near a rock star.,neutral,contradiction,1,2
a large group of people enjoying the beach. friends and family are having fun at the beach.,entailment,neutral,0,1
"a group of spectators outside in the cold, all focusing on the same object. a group of people break up in different directions to look at different objects outside.",contradiction,entailment,2,0
an older man shows how to use a machine. the man is teaching how to use a machine.,entailment,neutral,0,1
a dark - haired man in a green shirt is playing the drums with a bass player in the background. they are both playing the bass.,contradiction,entailment,2,0
a man sitting on a bench in the center of a bike rink watching a race. people watch the ongoing bike race.,entailment,neutral,0,1
a young man wearing glasses looks frustrated in a laundromat. the man can ' t find an empty washing machine and doesn ' t have a lot of time to wash his clothes.,neutral,contradiction,1,2
a tan dog runs along the grass. a brownish dog is playing in grass.,entailment,neutral,0,1
a woman that is in the grass jumping in a black dress. there is a woman jumping in a field.,neutral,entailment,1,0
a woman walking with 4 kids. the kids are walking the woman.,neutral,entailment,1,0
a toddler is petting a brown and cream colored pony. the old man is riding on a pony away from police.,contradiction,neutral,2,1
people enjoy time on boat. people at work,contradiction,entailment,2,0
one african american woman working in a field with a baby in a sling. the child is sleeping.,neutral,contradiction,1,2
"two seagulls on water, foreground bird has object held in beak. three birds are flying.",entailment,contradiction,0,2
people on the sand looking up at a white heart drawn by a jet in the blue sky. people standing on sand looking at clouds.,entailment,contradiction,0,2
"the boy in the blue shirt is swinging a baseball bat towards a ball as the boy in the red helmet waits to catch him out. if the boy in the red helmet catches hte ball, he can run it for a touchdown.",contradiction,neutral,2,1
a man placing boxes in the trash. there is a man throwing away garbage,entailment,contradiction,0,2
a man in a red jacket shades the sun from his eyes on a busy street. a man is walking down the street at night.,contradiction,neutral,2,1
a rockabilly - clad man steps out of his car. the car is not moving.,entailment,contradiction,0,2
two men mountain biking up a rugged and rocky trail. two men biking on a mountain,neutral,entailment,1,0
a half dozen construction workers stand beside a large piece of equipment. workers observe a moment of silence,neutral,contradiction,1,2
lady walking through rows of children. lady walking through,neutral,entailment,1,0
four boys play on a merry - go - round at a park. children pushing their parents on a merry - go - round.,contradiction,neutral,2,1
women are working at looms. woman are indoors,neutral,entailment,1,0
a person is in the air while riding his bicycle on top of the train on a clear blue sky day. the train is not a good place to ride a bicycle,entailment,neutral,0,1
"a dark - skinned woman, wearing a pink top and brown and white skirt, is crossing the street. a dark - skinned woman is waiting for the light to turn before crossing the street.",contradiction,neutral,2,1
a man in the winter standing on shoveled snow path next to a blueish black car. the man is standing on snow next to his car.,neutral,entailment,1,0
three people playing foosball near a partially drank beer. three people playing table football near a partially drank beer.,entailment,contradiction,0,2
a motorcycle driver swerves to the left. a motorcycle driver serves to the right.,contradiction,entailment,2,0
man working on old truck while child watches. a child is playing while a man works on an old truck.,contradiction,entailment,2,0
a man in jeans and gray t - shirt stands hidden in a doorway. a man stands in the shade of a large tree.,contradiction,neutral,2,1
a man is mortaring bricks. a construction worker.,entailment,neutral,0,1
three people sing into a microphone. the three people are telling jokes,contradiction,neutral,2,1
people look at a storefront display of a human like figure as they pass by on the street. people are looking at the mannequin as they pass by on the street.,neutral,contradiction,1,2
a group of people dress up and participate in role playing games. the group of little children attend an all learning summer camp.,contradiction,neutral,2,1
people outside of a train station waiting in the snow the people waiting for train is snow of outside,neutral,entailment,1,0
a man spray painting a mural there is a man watching others spray paint,contradiction,neutral,2,1
a proud wife to be gets her makeup done on her wedding day. a woman is marrying another woman.,neutral,entailment,1,0
a santa cruz fire dept. engine outside a gap store. engine is in a station,contradiction,entailment,2,0
"through windows into a building, we see on one floor people eating at a nice restaurant, while on the floor below we see a working man looking out at us from where he kneels between shelves and boxes. the floor below the restaurant is under construction in the building.",neutral,entailment,1,0
elderly women making crafts. the women at 16,contradiction,neutral,2,1
a woman washing a big dog. the dog is getting a bath.,entailment,neutral,0,1
a band sings and play their guitar. a church choir is practicing.,neutral,contradiction,1,2
they are playing ice - hockey. two teams are playing hockey.,neutral,entailment,1,0
a man shaving another man in a barber shop. a man is helping another man with his facial hair.,entailment,neutral,0,1
a man with a hat investigating something in the bush. the man is trying to light the bush on fire.,contradiction,neutral,2,1
many football players sitting on the ground. the players are stretching.,neutral,contradiction,1,2
a child sitting on a carousel horse. a child sits on a merry - go - round horse.,entailment,neutral,0,1
row of motorcycles with the drivers in the scene. people ride atop mopeds in a foreign city.,contradiction,neutral,2,1
eight men and women are posed with arms outstretched in a step fashion. people are getting their picture taken.,neutral,entailment,1,0
a little boy is looking outside a door dressed in a winter coat with winter gear on. the boy is ready for winter in july,contradiction,neutral,2,1
a mother happily pulling her baby in the snow with a sled. the baby is pulling the mother on the sled.,contradiction,entailment,2,0
a girl wearing blue water googles is being splashed in the face with water by a fellow swimmer. a girl is swimming in the deep end of the pool.,neutral,contradiction,1,2
teen athletes are resting on a bench after their run. teens are taking a break.,entailment,contradiction,0,2
some professional baseball players are warming up. several ball players warm up to play baseball.,entailment,neutral,0,1
a skater moving around a track in front of an audience. the skater is circling the track.,entailment,contradiction,0,2
a basketball player preparing to shoot the ball a basketball player shot the ball and missed.,contradiction,neutral,2,1
a young child shovels snow. the toddler is building a snowman.,contradiction,neutral,2,1
two brown dogs wrestle in the snow. there are dogs playing outside,neutral,entailment,1,0
pigeons gather at the edge of a park in a city. a group of birds walking together.,neutral,entailment,1,0
"the batter, who is wearing the number 5, swinging at the pitch. the batter strikes out.",neutral,entailment,1,0
a hiker dressed in a t - shirt and shorts rests and admires the orange and red sands surrounding him in the desert. a desert orange and res sands surroundings is being admired by a hiker wearing a t - shirt and shorts,neutral,entailment,1,0
children playing an informal game of hockey kids play a pick - up hockey game.,entailment,neutral,0,1
"several african children looking toward the blackboard in school, while two look back toward the camera. some children looking toward the chalk board while some look at the camera.",entailment,neutral,0,1
a child sits on a red disc in the snow. a child is sleding down a hill.,neutral,contradiction,1,2
a fireman in uniform walking in front of a firetruck. a fireman is at the scene of a fire.,neutral,entailment,1,0
kids play in a blue tub full of water outside some kids are jumping into an indoor pool.,neutral,contradiction,1,2
two players pause to enjoy the moment. two guys are taking a moment to enjoy what just happened.,entailment,neutral,0,1
a lady and a boy who is having ice cream are sitting together. a boy did not give ice cream to that lady.,neutral,contradiction,1,2
"a guy stands with a green bowling ball in his hand, and looks down the bowling lane. a man is throwing a green ball.",neutral,contradiction,1,2
a man in white dumping carts into the dumpster. a man recycling paper.,neutral,contradiction,1,2
a man in the background of the image across a beach and a turtle is present at the fore front and also on the sand. a man put a turtle on the sand.,neutral,entailment,1,0
"a man wearing a black hat, white shirt, red vest, black tie, and face makeup is swallowing a sword, while a man wearing a cowboy hat behind him is watching. the performer is talking to the man in the cowboy hat.",contradiction,neutral,2,1
an old man reads his menu. the old man is at a restaurant.,entailment,neutral,0,1
a black dog walking in dirt has a soccer ball in his mouth. the dog is playing with the ball.,neutral,entailment,1,0
a man wearing a tan shirt looks into the camera as he drinks wine. the man is an alcoholic who only drinks wine.,contradiction,neutral,2,1
a white and brown dog is running over orange leaves. leaves are being trampled by an animal.,entailment,neutral,0,1
a man relaxes in the shade next to a lake. shade near a lake,neutral,entailment,1,0
a young person wearing a helmet is jumping in the air during a gymnastics routine. the people jump in the air,neutral,entailment,1,0
people are checking out cds on an counter. the cds are in clear cases.,neutral,entailment,1,0
confetti is in the air among a huge crowd of people at some kind of celebration. confetti is falling in the air.,entailment,contradiction,0,2
a brown dog is shaking off after getting wet. a brown dog is shaking the water out of his coat.,entailment,neutral,0,1
"three men are working on some kind of equipment, but i ' m not sure whether it ' s a ship or an oil rig. three men are working on large equipment.",entailment,neutral,0,1
a young man in a blue hat and a young girl with a curly ponytail smiling at each other. a couple who have been married for years are getting a divorce.,contradiction,neutral,2,1
someone hikes through a snowy mountain range someone is doing a back flip,contradiction,neutral,2,1
a man and a little girl in a grassy area are planting a tree while a little boy off to the side is holding a hoe. a little boy is outside.,neutral,entailment,1,0
"a young woman in a pink shirt is sitting on a porch, weaving with a loom. a young woman in a pink shirt is sitting on a porch and drinking heavily.",contradiction,neutral,2,1
two children laying on the floor with a group of wooden blocks above their heads. two children are playing with wooden blocks.,neutral,entailment,1,0
a man is making his girlfriend laugh by playing with his nose. the young couple are sad.,contradiction,neutral,2,1
a paramedic is looking towards a firetruck as he stands in some small bushes. a paramedic is at the scene of a car crash.,neutral,contradiction,1,2
"a man wearing black pants, white shirt, and a white helmet is walking through a crowd. a man is dressed in a costume by himself.",contradiction,entailment,2,0
a petite woman in an apron smiles as she looks down at her turned over pan on a grill. the woman is overweight.,contradiction,neutral,2,1
a woman and child hiking during the day. two people are hiking during daylight.,entailment,contradiction,0,2
the tan dog runs through the leaves. a dog sprints through fallen leaves.,entailment,neutral,0,1
a cowboy rides a bucking bronco in an arena while people in the stands watch him. the bucking bronco throws the man off its back.,neutral,contradiction,1,2
people conversing in a casual setting. the people are sitting at a cafe.,neutral,contradiction,1,2
two dogs run along a grassy field while one bites the other. the one dog is a mean dog.,entailment,neutral,0,1
a little girl checking out her clothing. a little girl comments on her sisters outfit.,contradiction,neutral,2,1
a shirtless man is riding a motorcycle. man riding a motocycle,entailment,contradiction,0,2
"a soccer game with 5 guys in the picture but three of them are about to commence in a three way kick. three players converge on the ball at the same time, all trying to kick it at once.",neutral,entailment,1,0
a brown dog is laying on its back on the grass with a ball in its mouth. there is a dog laying in brown grass.,neutral,entailment,1,0
a little boy is playing on a playground rocking toy. a boy playing catch,contradiction,neutral,2,1
a young man in a tan hat and a green shirt peers over a waist high wall separating the kitchen and living area of a home. a young man is standing in the kitchen.,neutral,entailment,1,0
a young man wearing a white shirt and black pants is running down the road. his shirt was lighter than his pants.,entailment,neutral,0,1
people sitting on the grass with a black and white dog. the dog is laying on its side.,neutral,contradiction,1,2
a group of what appear to be central american children play on a go - round in a larger playground on a sunny day. a group of mexican children play on a playground on a sunny sunday,neutral,contradiction,1,2
a woman in a top hat is trying to get into a maroon car at night. the woman and the car are inside.,contradiction,entailment,2,0
"a woman with tattoos and "" punk "" style clothing retrieves her bicycle on a busy street in a commercial district. a woman gets her bike in an area for shopping.",entailment,neutral,0,1
a cathedral overlooks a river which is spanned by a traffic bridge and traveled upon by small craft. the traffic bridge is traveled upon by small crafts because of it ' s location on the water.,neutral,entailment,1,0
a man in a dress shirt wiping the window of an american airlines airplane. the man in the dirty shirt wiped the airplane window in disgust.,contradiction,neutral,2,1
the man with the backpack is sitting in a buildings courtyard in front of an art sculpture reading. the man is reading his bible.,neutral,contradiction,1,2
"two people on the side of the road, one is kneeling in the dirt. two people are in the dirt",neutral,entailment,1,0
a young person is kayaking in blue water. a young person is trying out his new sailboat in the water.,contradiction,neutral,2,1
a snowy city with an advertisement of a shirtless man. a snowy city with numerous advertisements.,neutral,entailment,1,0
a construction worker is holding a large piece of wood. a construction worker is holding tools.,contradiction,entailment,2,0
"a man with an arm brace and a walking cane on a paved walkway at a park green, an older man is standing directly behind him and two other people are on the distant grass. an injured man walked on the sidewalk while others were in the grass",entailment,neutral,0,1
a shirtless man covered in red lipstick kisses waving a blue flag. a man without a shirt waving a flag.,entailment,contradiction,0,2
a man sitting at a table that has slot machines having a drink and watching something. this man is at the mall,contradiction,neutral,2,1
football players gather around the referees. the football players are playing football.,neutral,entailment,1,0
elated members of the audience hold drinks at 9 : 20. people holding each other,contradiction,entailment,2,0
a brown dog swimming in the water with a tennis ball in his mouth. a brown dog retrieves a tennis ball in the lake.,entailment,neutral,0,1
two girls are walking down the street towards a bigger group of people. the girls walk to the crowd,entailment,neutral,0,1
a woman preparing to serve a meal on the beach. the woman is going to eat.,neutral,entailment,1,0
a young oriental girl and another person are watching a young toddler dressed in a pink sweater and white knit cap. a girl watches a toddler girl,neutral,entailment,1,0
man hangs onto rock while out in the ocean. woan hangs onto rock while out in the ocean.,contradiction,neutral,2,1
a brown dog is running after a black dog on a rocky shore. a dog chases a cat by the shore.,contradiction,neutral,2,1
a woman in a red shirt competes in an endurance sport. a woman is running a race.,neutral,entailment,1,0
a large dog rubs its face in the grass. a large dog is eating grass and rolling around in it.,neutral,contradiction,1,2
two sumo wrestlers fighting in a match two sumo wrestlers are feasting in preparation for a match.,contradiction,neutral,2,1
pilot with a headset on and adjusting controls. nonpilot adjusting controls in an airplane.,contradiction,neutral,2,1
a crossing guard is leaning against a light post. the light post was a convenient place to rest,entailment,neutral,0,1
a guy in an office is fixing the coffee maker. a guy is fixing an appliance alone.,neutral,contradiction,1,2
a tarp wrapped around a tree and a watering can. a watering can was used for watering the tree.,neutral,entailment,1,0
a grocery store clerk is checking out groceries being bought be a woman with an injured hand. a grocery store clerk at work,entailment,neutral,0,1
a woman jumping and singing while a man plays drums in the background. a woman plays the drums in the background while a guy jumps and sings.,contradiction,entailment,2,0
people are sitting at a bar that overlooks a street. people are at a restaurant,entailment,contradiction,0,2
a young girl is at the bottom of a slide. the young girl is at the top of the slide.,contradiction,entailment,2,0
three men talk into microphones three men are socializing.,entailment,neutral,0,1
female wearing a red and white flowered bikini is doing a cartwheel on a sandy beach. a girl doing acrobatics.,entailment,neutral,0,1
two motorcycles and their riders. two members of hell ' s angels.,neutral,contradiction,1,2
a man taking a photograph of the ceiling. a guy is taking a picture of a mountain.,neutral,contradiction,1,2
a baseball player sliding to catch a ground ball. the player is in a baseball field.,entailment,neutral,0,1
a young man with a beard taking a picture. a man takes a selfie.,neutral,entailment,1,0
a constructions site on the side of the mountain with a bulldozer digging in the ground that is all dirt the bulldozer is upside down in the dirt while it digs.,contradiction,entailment,2,0
a man excitedly digging around in a pile of hay in a plowed field. a man excitedly digging his plowed field,neutral,entailment,1,0
a dog carries a very large tree branch in the snow. a huge dog with a branch,neutral,entailment,1,0
a collie jumping over a white obstacle. the barricade is white.,neutral,contradiction,1,2
little girl wearing a mask sitting on man ' s shoulders as they walk through a crowded street together. a girl is carrying her dad,contradiction,neutral,2,1
a man with a red shirt on and a backpack is taking pictures of graffiti on a wall. a man photographs grafitti.,entailment,neutral,0,1
a band is performing at a benefit. a group of high school students are playing in a band.,entailment,neutral,0,1
a person wearing a hat cleaning a statute. someone cleaning an old statue.,entailment,contradiction,0,2
a man and a woman sit on a bench outdoors. a couple playing outside,contradiction,neutral,2,1
two girls in a bed of flowers with their arms stretched out. the girls are playing simon says.,neutral,contradiction,1,2
"a man in black pants and striped red shirt in a bowling alley, after releasing his bowling ball. the shirt is black.",contradiction,entailment,2,0
a young male dumps the extra water out of his small motorboat. the man is cleaning out his motorboat.,entailment,contradiction,0,2
a toddler in tan pants and a red hoddie on a slide. a toddler in a red hoodie and tan pants on a slide.,entailment,contradiction,0,2
"several people, including a man in a sailor suit, pull ropes on a sailboat. the people are pulling an anchor.",contradiction,neutral,2,1
girls playing in the water fountain hugging and kissing and taking their clothes off. girls are making out in a water fountain.,neutral,entailment,1,0
a man in blue jeans with other people smiling at someone else. a person wears a pair of pants.,entailment,contradiction,0,2
two men in black outfits have backpacks. two people in dark clothing have backpacks.,entailment,contradiction,0,2
a snowboarder in a green jacket catches some air. a bird was on rocks,entailment,contradiction,0,2
a woman stands at a desk in a messy room with graffited walls. the room is immaculate.,contradiction,entailment,2,0
a man with blue boxing gloves is throwing punches. a guy is boxing at an arena.,entailment,neutral,0,1
a surfer catches a wave and tries to hold on as the surf collapses around him. a surfer has been falling off his board all day.,neutral,contradiction,1,2
running faster than a speeding bullet and about to overtake the white sedan. an animal is faster than a speeding bullet.,neutral,entailment,1,0
a group of people work on the side of a large metal structure that is very blue on a cloudy day. some workers are on the side of a large metal structure that is very blue on a cloudy day.,neutral,entailment,1,0
people are protesting with whistles and megaphones. the people are lined up for a parade.,contradiction,neutral,2,1
"the gummy bears on the cake are green, orange, yellow, and red in color. the cake has candy on it.",entailment,neutral,0,1
a group of people in orange costumes stand around large packages. a group of prison inmates opening food boxes.,neutral,contradiction,1,2
two children are sledding down a hill. two kids are on sleds.,neutral,entailment,1,0
a woman wearing jeans and a blue shirt is standing outside smoking a cigarette. the woman could not fit in her jeans earlier in the day.,entailment,neutral,0,1
four children are smiling as they pose together with a bicycle that is much too big for them. the big bicycle makes the four children look awkward when they pose.,contradiction,neutral,2,1
two people sit upon large rocks next to a river. the people are eating hamburgers.,neutral,contradiction,1,2
a male is riding a bicycle in uneven terrain. the man went mountain biking.,entailment,neutral,0,1
an attractive girl with a cigarette in one hand leaning over and showing lots of cleavage. the woman is showing her chest.,entailment,contradiction,0,2
people are turning their attention to a man with an instrument. people are watching a man breakdance.,contradiction,neutral,2,1
a group of people talking among themselves. some people talking among themselves.,neutral,entailment,1,0
some people in formal attire stand in front of the altar in a church sanctuary. an important religious service being held.,entailment,neutral,0,1
a man wearing a kilt is standing on a field surrounded by flags and flowers. the man is wearing blue jeans.,contradiction,neutral,2,1
a boy in a diaper jumps onto a bed with a striped covering and red pillow in a room with toys and a chair. a boy in a diaper jumps onto a bed with a light red pillow.,entailment,neutral,0,1
three officers dig a hole in a desert. the officers are shivering with cold,contradiction,neutral,2,1
several people walking past a food cart on a city street. dozens of people walk past a smelly lunch truck.,neutral,contradiction,1,2
a group of women walk down the street all carrying open umbrellas to protect them from the rain coming down from the sky. a group of women walk down the street with open umbrellas during a storm.,entailment,neutral,0,1
the man threw the filled trash bags from the plane down to the tarmac below. a man stands on a plane.,entailment,contradiction,0,2
a man in a blue shirt taking a picture of a mountain. a man is enjoying taking pictures of a mountain,entailment,neutral,0,1
wall art and murals featured on the side of the east side hotel proclaim they love berlin. propaganda is shown,neutral,entailment,1,0
a man with dark hair and a red shirt throws a dart at an off - camera target. the man gets a bullseye,neutral,contradiction,1,2
man looking over the squash that he will sell. a man is selling toys at the fair.,contradiction,neutral,2,1
a man is lying in snow laughing while a female is looking on. the man and the woman are having fun in a snowy day.,entailment,neutral,0,1
"two dark - skinned men with facial hair sit outside on an iron bench wearing a light jacket and a sweater, looking to their left. the men sitting on the bench shaved their faces that morning and they were very smooth",contradiction,neutral,2,1
an old woman is sitting in a cafe with a glass of water. an elderly lady is sitting in a chair at a table.,entailment,contradiction,0,2
a child on a spinning wheel holding on for dear life toddler attempts to balance on a spinning wheel.,entailment,neutral,0,1
a couple teenagers having fun with a toddler in the backyard. the toddler is learning and playing with teenagers.,neutral,entailment,1,0
a man chases a little girl in a flowery dress down a paved trail. a girl is chasing her dad.,contradiction,neutral,2,1
two girls run through a sprinkler in a pool. two girls love water play.,entailment,neutral,0,1
a man is holding a guitar and speaking into a stand microphone a man singing a song.,entailment,neutral,0,1
people collecting a parachute after landing on the ground. people pack parachutes for their skydiving trip.,contradiction,neutral,2,1
