text,true_label,predicted_label,true_label_id,predicted_label_id
a group of people are wearing bunny ears. some people are in fancy dresses.,entailment,contradiction,0,2
three naked little boys are playing in a river and are covered in mud ; one is standing up. the boys had no clothes on in the river,entailment,contradiction,0,2
"a woman, in a striped apron, preparing paper mache. the construction worker is ready to pour the foundation of a new nsa spying building, using the latest high tech materials.",contradiction,neutral,2,1
three news anchors are laughing while on set. the news anchors are talking about a plane crash.,contradiction,neutral,2,1
a young boy and a young girl sitting in the grass laughing. the young people are having fun.,neutral,entailment,1,0
three children standing by a pool are covered in foam bubbles. children ' s near pool,neutral,entailment,1,0
a woman in a green jacket is posing for a photograph. the woman is having the photograph taken for her boardroom portrait.,contradiction,neutral,2,1
two brown - haired girls blow kisses at the camera while standing on a tree lined path. two white girls blow kisses at the camera,neutral,contradiction,1,2
a young girl in an orange dress is marching along with clowns behind her. the clowns are in front of the girl in the orange dress.,contradiction,entailment,2,0
three elderly women wearing coats and carrying purses are walking with their back to the camera. three old women are walking away.,entailment,contradiction,0,2
a man is launching a spear with an atyl - atyl. the man is throwing the spear.,entailment,contradiction,0,2
a barefooted man wearing olive green shorts grilling hotdogs on a small propane grill while holding a blue plastic cup. a man is cooking for others.,neutral,entailment,1,0
an asian man is standing in front of a bunch of colorful kabobs. a man is standing,neutral,entailment,1,0
two middle - aged men try to operate what looks to be a magnifier of some sort. two guys over 30 are fiddling with a magnifier.,entailment,neutral,0,1
a group of nine performers on a stage are shown holding guitars and wearing black and red costumes. there are a group of guitarists.,entailment,neutral,0,1
"a young boy and girl are looking out of a telescope on the street, while a man and woman look on. kids looking far into distance",neutral,entailment,1,0
two girls holding cups of water while walking next to a barbed wire fence. two girls rest after a long run.,neutral,contradiction,1,2
"a group of people, old and young, men and women, sit around a table doing arts and crafts. group of senior citizens doing arts and crafts",entailment,contradiction,0,2
four children playing in a flooded playground. children are enjoying recess at school.,neutral,contradiction,1,2
a white female in a red dress assisting a black female bride into her white wedding dress. a blonde female assisting a brunette bride into her wedding dress.,neutral,contradiction,1,2
two young boys wearing jerseys are washing their hands in the bathroom. a couple of kids are covered in dirt.,neutral,contradiction,1,2
"two teenage girls jumping in a yard, with a two story brown building in the background, while holding each others right hand. the girls lived somewhere nearby in the neighborhood.",entailment,neutral,0,1
a group of people sitting on the ground share a meal of assorted meats and pepsi. some people are having a picnic,entailment,neutral,0,1
a little boy watched his father swinging in a blue hammock while a us aid canvas was used for a temporary shelter for them. the little boy is sitting.,neutral,contradiction,1,2
"oriental children play in a race, a young girl passes a young boy a stick to take over for her in the race. two kids are racing on the same team.",entailment,neutral,0,1
a man getting ready to speak to an audience. the man is nervously pacing while he waits to speak.,neutral,contradiction,1,2
a woman is working the spotlights to a play while other spectators watch the play in the background. the play proceeds as planned.,neutral,entailment,1,0
an american fireman walks besides his firetruck. a firetruck is parked on the street.,entailment,contradiction,0,2
helicopter lands in field with lake in background. a plane is landing,contradiction,entailment,2,0
a man making his chip set under the microscope a man builds a computer.,neutral,contradiction,1,2
a man in a black cap is looking away from a woman in a black and white polka dotted outfit. the man and woman are staring at each other.,contradiction,entailment,2,0
a man uses an axe to do yard work. a man uses an axe outside.,neutral,entailment,1,0
a man in a black shirt and jeans with glasses and white shoes is jumping high off the ground. the man is playing basketball.,neutral,contradiction,1,2
snow covered mountains with a person walking up in the background. a woman is wearing a ski outfit.,neutral,contradiction,1,2
a boy lays on top of a girl in a field. the girl crawled under the boy in the grass.,neutral,entailment,1,0
a clown is outside and blowing up a balloon with a pump. the clown is really a serial killer.,neutral,contradiction,1,2
a man on a bicycle with a lot of scissors and various small tools on the front of it surrounded by a group of people. the crowd had never seen a travelling tailor before.,neutral,contradiction,1,2
a couple in a red canoe paddle down a rough river lined with trees. a red canoe carrying two passengers wound it ' s way down a choppy river with trees surrounding it.,entailment,neutral,0,1
a man with snowshoes is running through the snow. a man wearing snowshoes walking through the snow in canada.,neutral,contradiction,1,2
a fisherman is inside of a boat rowing while a bird is perched on the front of his boat. the fisherman is rowing backwards while a bird is perched on the front of his boat,neutral,contradiction,1,2
a photographer adjusting the settings on his camera. a photographer adjusts the lights.,contradiction,neutral,2,1
"a little girl, with blond - hair and a red shirt on, is playing in a big box. a girl with blond - hair in the box",neutral,entailment,1,0
the wrestler had the advantage over his canadian opponent. a canadian is the best wrestler in the tournament.,contradiction,neutral,2,1
a group of people in a dark room are interacting. a group of people are fighting in the dark room.,neutral,contradiction,1,2
people mingle in a crowded bar. the people are predominately adults.,entailment,contradiction,0,2
a man with black hair and blond tips talks on his cellphone a businessman closes a deal over a cellphone.,neutral,contradiction,1,2
"hanging onto a bar, the man on a yellow and whiteboard cuts through the waves with the water rooster tailing up behind him. there is a man enjoying water sports.",entailment,neutral,0,1
a girl uses her knife to cut a sandwich as she eats at a blue table outside. the girl can ' t wait to eat.,neutral,entailment,1,0
people enjoying a sunny day at the beach people soaking in the sun.,entailment,contradiction,0,2
a man with glasses is sitting a chair playing the oboe while a man in a purple shirt plays percussion and spectators look on. the small crowd is sitting on the ground.,neutral,contradiction,1,2
two children are laughing in the grass. two kids are playing in the grass.,neutral,entailment,1,0
three men in a fishing boat on a river in africa. fishing boat on africian river,entailment,neutral,0,1
a surgeon performing surgery. patient under surgery by doctor,neutral,entailment,1,0
a soccer player is sitting on the field drinking from a water bottle. a soccer player is drinking from a nike bottle.,neutral,contradiction,1,2
"a blond woman waring a straw hat, black halter top, gray shorts and black flip - flops sitting on the ground drawing on the sidewalk. a woman is playing with sidewalk chalk.",neutral,contradiction,1,2
man stands on distant cliff overlooking a green valley. the child was 18 years old,neutral,contradiction,1,2
"people standing, waiting for a subway. people get off the subway train.",neutral,contradiction,1,2
a man pushing a work down the street. there is a person on the street moving something along.,neutral,entailment,1,0
a person wearing a red ski jacket skis down a snowy hill. people ski wearing different colored jackets.,neutral,entailment,1,0
two girls and a boy jumping into a pool. two girls are jumping into a pool,neutral,contradiction,1,2
a man is presenting a certificate to three young sumo wrestlers. a man is taking a certificate,contradiction,entailment,2,0
"a wedding photo, the bridesmaids in purple, all of the groomsmen jumping. the groomsmen are standing.",contradiction,entailment,2,0
a roller - skating woman in red and black socks and a black shirt is elbowing another skater out of her way. a roller skater competing.,neutral,entailment,1,0
two girls in blue sweatshirts are standing in a large crowd and smiling at something off - camera. two girls are in the audience.,contradiction,entailment,2,0
stopping at a red light. slamming the brakes at a red light.,neutral,contradiction,1,2
a woman wearing orange sits against a wall surrounded by baskets of vegetables. kathy was selling baskets full of vegetable from her booth.,entailment,neutral,0,1
the woman in the swimming suit is holding up two young girls in swimming suits the woman is swimming.,neutral,entailment,1,0
a crowd is watching a teenager perform. someone is on a stage.,neutral,entailment,1,0
two people preparing meat on a street - side grill with one person wearing a mask as the other leans his head down. two men work at a hot dogs stand on the sidewalk.,neutral,contradiction,1,2
a bicyclist on ground after wrecking bike. a bicyclist fell off his bike,entailment,neutral,0,1
the woman in the red shirt is holding up a peace sign with her fingers with a red banner behind her. a woman takes a break from work,neutral,contradiction,1,2
a woman wearing a brightly colored costume stands on stage. a woman is wearing clothes.,contradiction,entailment,2,0
a strangely dressed man in a mask. a man is wearing a mask.,neutral,entailment,1,0
a woman poses against an autumn background. a woman is standing in front of a winter background.,contradiction,entailment,2,0
three people giving bunny ears to a friend at a bar. people are giving their friend a gift.,neutral,entailment,1,0
a man in a blue t - shirt is cutting a steak in half with a knife and fork. a man is eating steak.,neutral,contradiction,1,2
two men in a parking lot are carrying a giant beer bottle above their heads while a woman stands in front of them. three men are standing outside o a liquor store.,contradiction,entailment,2,0
"two teenage girls, one is smiling. there are two girls and one is unhappy.",neutral,contradiction,1,2
a mom and a kid on the beach with sailboats in the background. the woman and her child are riding the sailboats.,contradiction,neutral,2,1
"an amorous couple with water in front of them, an old building with ornate pillars in the background. a couple is in love.",entailment,neutral,0,1
men stand at the edge of a large hole in the street as cement is poured into the hole. men standing near the hole.,neutral,entailment,1,0
young boy next to a bike that ' s turned upside down is handling a socket wrench set that is set next to the bike. a young boy is repairing a bicycle.,neutral,entailment,1,0
a woman wearing a green shirt is attending cosmic bowling at the monsterbowl. a woman in green shoes leaves the bowling alley.,contradiction,neutral,2,1
a girl competing in gymnastics performs a gutsy routine as she impresses the audience. the girl has practiced hard for this competition.,entailment,neutral,0,1
a woman doing a solo on her trumpet. the woman is playing music.,neutral,entailment,1,0
a woman that appears to be homeless sits on a winnie the pooh table cover on the side of a street. the woman is rich.,contradiction,neutral,2,1
a man is standing on a street holding a sign. a man displays a message on a street,entailment,neutral,0,1
a little girl is sliding down a tunnel smiling. the girl is at a park playground.,neutral,contradiction,1,2
a woman in a white wedding dress is being walked down the isle by an older man and woman while other people watch from pews. a woman walks down the aisle at her wedding,entailment,neutral,0,1
a young man and an older gentleman are running. two men are running around the track.,neutral,entailment,1,0
man inspecting his dishes in kitchen. a man is putting away the dishes.,neutral,contradiction,1,2
"a child in a blue shirt exits is being deposited from a slide onto a sand in front of palm trees. a child in a blue shirt has to stay home, since they don ' t feel well.",contradiction,neutral,2,1
a woman with two hula hoops performs in front of a crowd. the woman cant hulu hoop,contradiction,entailment,2,0
two men are walking by a shop with an african outfit displayed in the window. the men are shopping.,neutral,entailment,1,0
a man is using a tool on these long pieces of wood. a man is sawing wood in half.,neutral,contradiction,1,2
"the view of a girl with short brown hair wearing a black and white bikini sitting at the edge of a dock, the ocean takes up most of the picture. a girl is wearing a small black and white bikini.",neutral,contradiction,1,2
a dog running in the grass around sheep. a dog running away from sheep.,contradiction,neutral,2,1
a arabian dressed lady leans backwards holding a skinny crooked sword. the woman is a fighter,neutral,contradiction,1,2
a brunette woman in a blue shirt too small for her standing behind casually - dressed people. the woman is not part of the group of people.,neutral,entailment,1,0
an elderly lady washing a glass door. an older woman vacuuming.,contradiction,entailment,2,0
construction workers in orange and yellow vests working on a city street. the construction workers wear vests.,neutral,entailment,1,0
two kids with yellow belts are dueling in a martial arts class. some kids are performing their talent in martial class,neutral,entailment,1,0
the leader from green day singing with a young fan on stage. two females singing onstage.,contradiction,entailment,2,0
three people smiling in the distance on a mountainous area. people are happily pointing at a large snow capped mountain.,neutral,contradiction,1,2
two men wave from atop a piece of heavy machinery. the men wave from beneath the machinery.,contradiction,entailment,2,0
a young barefoot boy is sitting on the earth while holding a large rattan pole. a young boy is sitting on the earth while wearing a large hat,neutral,contradiction,1,2
"a young boy, wearing a red sports uniform, stands in the middle of an empty sports field under a dark blue sky. a boy plays catch with himself in an outfield.",neutral,contradiction,1,2
"this man with a white hard hat, and gray vest, and long - sleeve shirt is standing on top of a roof. inspector checks the finished roof",entailment,neutral,0,1
a black dog and a white dog wrestling next to a food dish. a black dog and white dog are fighting over a toy.,neutral,contradiction,1,2
"a caucasian male in a black t - shirt and cargo shorts looking at faraway mountains and a body of water. a man with black shirt, looking faraway.",neutral,entailment,1,0
"a semi - naked man jumping in the air over a beach, with an onlooker in the distance. a man is wearing little to no clothing and is jumping at a beach.",neutral,entailment,1,0
a yellow firetruck is parked next to a fire with a man on a ladder pouring water on it the man is using a high powered hose to put out the fire.,neutral,contradiction,1,2
two girls in red dresses and two boys in suits play. they are playing tag.,neutral,contradiction,1,2
people in a dimly lit lounge. the people are all outdoors.,contradiction,entailment,2,0
"in a view from above, several people examine colorful elephant sculptures in a plaza. the people are in an incorporated city or town.",entailment,neutral,0,1
two men in long - sleeved clothing are playing frisbee in a park. the men are playing under the trees.,neutral,contradiction,1,2
a spherical shaped sea aquarium building. a square building.,contradiction,entailment,2,0
two people on the beach wearing rain jackets with seagulls. a person on the beach wearing a rain boots with shells.,contradiction,neutral,2,1
a woman with glasses and brown curly hair plays a vegas style slot machine. a woman playing slot machines trying to win money.,entailment,neutral,0,1
"a man pushes a miniature train engine which a little boy, possibly his son, is riding down a track at a park of some sort. two people at disney land.",neutral,entailment,1,0
a group of african - american children have their hands up in the air singing or shouting in a classroom. the children are at an event.,neutral,entailment,1,0
"three soccer players, the one in blue and red possess the ball and the one on white is trying to steal it away. they are playing with a soccer ball.",neutral,entailment,1,0
a woman in a red jacket is helping a little boy in green pants open an easel. miss. monroes is helping little billy open an easel.,neutral,contradiction,1,2
a man tends his outdoor cart while waiting for customers. the man has his cart on a street corner.,neutral,contradiction,1,2
two boys cannon balling into a lake near a red paddle boat. two boys were playing in the water.,neutral,entailment,1,0
a young girl is doing a handstand in a pool. a young girl is playing in the pool,neutral,entailment,1,0
a boy hitting a soccer ball with his chest. he is the forward.,neutral,entailment,1,0
a cowboy trying to rope a bull while on a horse the cowboy is on foot.,contradiction,entailment,2,0
a woman sitting on the sidewalk by herself. a woman is with her friends.,contradiction,neutral,2,1
some children are throwing hay over a fence to a horse. the children are feeding the horse.,neutral,contradiction,1,2
a man in a pink shirt is showing a magic trick to a boy in a blue shirt. the boy looks like he does not like the magic trick.,neutral,contradiction,1,2
two dogs are fighting over a red frisbee that is bent in half. two dogs are playing catch.,neutral,entailment,1,0
two children living life on a third world street. two rich kids in the usa.,contradiction,neutral,2,1
three children practice karate in uniforms. the kids are winning a karate competion,contradiction,neutral,2,1
an artist wearing a red and black sweater painting a mural on the side of a brick building. an artist is expressing himself creatively,neutral,entailment,1,0
a vehicle races creating a sandy dusty cloud. a race car is driving across the sandy surface.,neutral,entailment,1,0
a man holding on atop of a jumping horse while others stand around watching him in a crowd. a man competes in a horse show.,entailment,neutral,0,1
woman in a tennis match is getting ready to hit the approaching tennis ball. the woman is playing outdoors.,neutral,entailment,1,0
a small child on her fathers shoulders. a man is holding a child on his shoulders.,entailment,contradiction,0,2
these people are doing dangerous things. there are people shooting at each other.,neutral,contradiction,1,2
young woman in a kitchen with apron over a sink. the young woman is washing dishes.,neutral,entailment,1,0
a man in a white tee - shirt is looking at a charcoal grill with a bag of charcoal sitting beside the grill. a man cooking steaks at a bbq,neutral,contradiction,1,2
a woman dressed in white pauses while reading her book. a lady reading a book while standing on her head.,neutral,entailment,1,0
a crowd of people standing at an asian gathering. this is in asia,neutral,entailment,1,0
some people are standing alone on the beach in their swimsuits. the beach is near empty except for a few people standing together.,entailment,contradiction,0,2
an old lady plows the field and plants a seed. people are digging the ground.,contradiction,entailment,2,0
"a guy is sitting on his bike with one wheel in the air. a man is doing a wheelie, preparing to jump a long line of trashbins.",neutral,contradiction,1,2
several people in a large crowd are taking pictures of something above them. several people are taking pictures of cracks in the sidewalk.,contradiction,neutral,2,1
a young lady at a gymnastic event waiting to begin her performance. a gymnast is waiting for her performance to start.,neutral,entailment,1,0
several groups of people are enjoying a ride on a ferry boat. several groups of people are enjoying a ride on a ferry boat near a pier.,neutral,entailment,1,0
a boy in a red sled is riding down the hill. the boy in the sled is 10 meters tall,contradiction,neutral,2,1
a man in a tank top looks at a woman near a water sculpture. a man is standing on a water sculpture.,contradiction,entailment,2,0
a woman stands near a fountain. the woman is outside.,neutral,entailment,1,0
"a couple relax and chat on a park bench while enjoying a scenic fall view of the landscape, framed by the trunks of trees. it is autumn.",entailment,neutral,0,1
two woman stand near a door. a old man was talking,entailment,contradiction,0,2
a man riding a brown horse is twirling a lasso above his head. a man on a horse is wielding a rope.,entailment,contradiction,0,2
two asian martial artists work on their skills. two men are training together,entailment,neutral,0,1
a man in a plaid shirt is smoking a cigarette on a city street. a man is smoking a cigarette.,contradiction,entailment,2,0
a male golfer wearing a blue polo shirt and a white hat is attempting to get his ball out of a sand trap. the male golfer thinks he can still get a hole in one.,contradiction,neutral,2,1
a large group of people rasing their hands in the air all at once. the people are waveing,neutral,entailment,1,0
two young girls in colorful bathing suits shoot squirt guns. two girls get each other soaking wet.,neutral,entailment,1,0
"a man in the shower with a mohawk made out of shampoo. a man is singing in the shower, playing with his shampoo.",neutral,contradiction,1,2
"three people, all adequately supplied, are skiing in the cold weather. three people, all adequately supplied, are on the ski lift",neutral,entailment,1,0
"two street musicians are performing, as people walk by. there are street musicians performing their songs together.",neutral,entailment,1,0
a woman in a white blouse is pouting while a man in a black shirt looks on. a man wants to make the woman happy.,neutral,entailment,1,0
a bird with a bug in its mouth. the bug is a worm.,neutral,contradiction,1,2
the umpire dusts off home plate in order to see it better. the home plate is too dirty to view properly.,entailment,contradiction,0,2
a man wearing a blue t - shirt and blue jeans standing in front of a lily covered pond next to a hillside. a man wearing a blue t - shirt and blue jeans standing in front of a large lily covered pond next to a hillside.,neutral,entailment,1,0
three people wait to cross a city street and one has a dog on a leash. three people are walking the dog.,neutral,entailment,1,0
a bunch of children in white are doing a dance routine while another person jumps rope. a group of children in pe class.,neutral,contradiction,1,2
a hippie trying to tell people his believes and dressed up in colorful clothes a hippie is sharing his beliefs and is trying to convert people.,entailment,neutral,0,1
a child opening a birthday card at a party. a child ' s birthday party.,neutral,entailment,1,0
"a worker wearing black gloves, black hat and blue jeans stands on the roof. a worker wearing sunglasses is standing.",neutral,contradiction,1,2
two people are talking outside of the video game shop next door to the mobile phone store. two people are talking outside of the video game shop in a plaza.,entailment,neutral,0,1
a blond horse and a blond girl in a black sweatshirt are staring at a fire in a barrel. there was a horse on fire near the blond girl.,contradiction,entailment,2,0
the man and a lady holding their hands while walking. a couple takes a romantic stroll.,neutral,entailment,1,0
several people standing at a stoplight waiting to cross the street. people are crossing the street.,contradiction,entailment,2,0
people walking outside a transport station. the people are engaging in a series of slow and controlled one leg falls known as walking.,entailment,neutral,0,1
asian girl smiling as she is pushed in swing. the girl likes to swing,neutral,entailment,1,0
it appears to be a makeshift boat floating down a river while a woman is singing. the woman is on the boat.,neutral,entailment,1,0
many people are gathered under a large white tent for an event. the people were outside celebrating.,neutral,entailment,1,0
a person is carrying a small kayak or boat to the water while two other people watch. a man watching the kayaks pass by,contradiction,neutral,2,1
a man rides his mountain bike with mountains in the background. a man is exercising.,neutral,entailment,1,0
a cyclist pedals past yellow fencing and construction markers. the cyclist looks at the construction site.,neutral,entailment,1,0
two small children are twirling sparkling rope. two young girls are playing with some twine.,neutral,contradiction,1,2
"a group of people, mostly in orange and black, are walking around under sparklers. people are walking under sprinklers.",contradiction,entailment,2,0
blurry image of one young boy being pushed in a cart by another. a young boy was going to dinner.,contradiction,neutral,2,1
a man in a red windbreaker leaves his house with his keys. the man is dressed for a windy day as he starts his morning jog.,neutral,contradiction,1,2
a large group of people attending an event with vendors and food. people at a memorial service.,contradiction,neutral,2,1
two young children riding in a toy car at a real gas station two children play on a toy.,neutral,entailment,1,0
a young boy with a purple mohawk playing the violin. a boy is playing a song.,neutral,entailment,1,0
four women posing for a picture. a all - female band posing for a picture.,neutral,contradiction,1,2
a man in a blue sweatshirt sits at a table covered in a black tablecloth. the dirty man makes a mess on a picnic table.,contradiction,neutral,2,1
a helmeted person rides a airborne quad over a sandy irregular terrain. a person is riding through the desert,neutral,contradiction,1,2
two men carry out daily tasks in a food market. two men are going grocery shopping,entailment,neutral,0,1
the blond - haired woman is holding a black umbrella. there is a female all wet in rain,contradiction,entailment,2,0
dejected man sits crossed - legged with head in hands. a man sitting cross - legged,neutral,entailment,1,0
jealous girl holding small microphone. the jealous girl got the smallest microphone.,neutral,entailment,1,0
snow is being kicked up by the board. a board is kicking up white snow.,entailment,neutral,0,1
a large white bird takes flighht out of the water. a pelican flies from the ocean.,neutral,contradiction,1,2
"four kids, one wearing a red shirt and three wearing yellow, rollerblade through a square. four kids are training for a martial arts tournament.",contradiction,neutral,2,1
two dogs doing a tug - of - war on a black object two dogs are fighting,contradiction,entailment,2,0
a man is playing a saxophone next to a fire hydrant. no place is unsuitable for music.,entailment,contradiction,0,2
negros walk across a train track that stretches over dirt and garbage beside a row of poor shacks. the people are black.,entailment,neutral,0,1
"crowd in an asian city surrounding a man, in the foreground a woman holding a purple bicycle overlooking the scene. a woman is carrying a purple schwinn.",neutral,contradiction,1,2
a crowd of hindu women in headwraps. they are protesting.,neutral,entailment,1,0
a man playing with his dog on the blanket on the floor. the man is playing with his god.,entailment,contradiction,0,2
five people are standing in a line on stairs. a group of people are standing inside the venue.,entailment,contradiction,0,2
a surfer being towed by a boat has hit a wave. a surfer is propelled into the air after hitting a wave.,neutral,entailment,1,0
young woman enjoying herself playing pool. an young woman watches her grandkids.,contradiction,neutral,2,1
a bunch of kids and adults playing with different colored balls on a rock sidewalk. a group of people are playing a game of croquet on the rock sidewalk.,neutral,contradiction,1,2
a woman in revealing clothes who wears a black hat and sunglasses walks down a busy street. the woman is hiding from the sun.,neutral,contradiction,1,2
a black lab jumps into the air. a dog jumps over a puddle.,neutral,contradiction,1,2
"a little boy, with a white shirt on sitting at the corner. a little boy wearing a pikachu outfit is sitting in the middle of a room.",contradiction,neutral,2,1
a woman in a red dress is standing next to a girl looking at water. they are outdoors.,neutral,entailment,1,0
a woman is working at her desk one woman working in the office,neutral,contradiction,1,2
man standing outside wearing a brown shirt. the man with a brown shirt is outdoors waiting.,entailment,neutral,0,1
a young person diving to make a catch during a game of ultimate frisbee. the person is playing frisbee,neutral,entailment,1,0
a group of protesters standing on the street holding a banner. a group of protesters hold a banner with their massage on it.,neutral,contradiction,1,2
a man wearing an orange shirt climbing rocks. climbing the rocks is a man,neutral,entailment,1,0
a young man in a foreign military outfit. a man in a foreign outfit,neutral,entailment,1,0
a woman pats an elephant that is saddled to give rides. a women pats an elephant she is about to ride.,neutral,entailment,1,0
"an older man sitting on a blue stool playing a sitar for money, with a young boy sitting on a white sack next to him. a man is playing a blue sitar",neutral,entailment,1,0
a coke truck is on it ' s way to make the next delivery. a truck carrying cocaine in movement.,neutral,contradiction,1,2
a child is wearing a red shirt and raising their arms. the child is outdoors.,neutral,entailment,1,0
four people in black clothes are in a dirt field with puddles. four people walking to a funeral,neutral,contradiction,1,2
a child wielding a snow shovel. children ' s are enjoying,contradiction,neutral,2,1
two men in colorful uniforms bike past a crowd of people. two men are patrolling a crowd of people.,neutral,entailment,1,0
a woman in a red dress and a man in a white suite are engaging in a ballet performance on a purple lit stage. a woman in a red dress and a man in a white suit are trick or treating.,contradiction,neutral,2,1
a young boy in a white shirt is kicking a ball into a goal. a boy is playing soccer,entailment,contradiction,0,2
man in black carrying tattered cloth. a guy bought new towels.,contradiction,neutral,2,1
a horse rider struggles to stay on their mount. a rider almost falls off their horse.,entailment,neutral,0,1
a closeup of a man getting his head shaved. a man enjoy their time,neutral,entailment,1,0
salmon on cedar planks on a grill. someone is getting ready to cook fish.,entailment,neutral,0,1
a woman wearing a white tank top is brushing her hair out of her face with her hand. a woman is brushing her red hair out of her face.,neutral,contradiction,1,2
a bunch of young girls are walking in the sand. there are footprints being left in the sand by some girls.,entailment,neutral,0,1
three older men standing in the rain with leaves on their head. it is snowing outside.,contradiction,neutral,2,1
a woman with a jacket over her head. a woman is smiling at the camera,contradiction,neutral,2,1
a group enjoying a day at the park in their trekkies a group of trekkies is at the park.,neutral,entailment,1,0
two men on bicycles on the side of a snowpacked road in the country two men outside in the rain.,neutral,contradiction,1,2
a woman on the beach with her dog. a woman is throwing a flying disk to her dog.,neutral,contradiction,1,2
"this gentleman in a white shirt, is really studying, at his computer. the man is holding the computer.",contradiction,entailment,2,0
man holds three burning sticks while standing near a playground. the three sticks are on fire.,entailment,contradiction,0,2
a mother is on her knees fixing her daughter ' s blue dress. the woman is sewing the ripped clothing on the girl.,neutral,contradiction,1,2
a skateboarder in gray clothes jumps over a boot in front of an apartment. the skateboarder just fought with his girlfriend.,contradiction,neutral,2,1
friends are going canoeing. a group of friends decide to go to a lake and bbq,contradiction,neutral,2,1
a man in a plaid shirt receives money from an atm. a man is putting money into an atm.,contradiction,entailment,2,0
ethnic professionals are working at a computer station computer techs are fixing computers.,neutral,contradiction,1,2
one bear has fur that sticks up on its back resembling a mohawk. the bear has wet fur.,neutral,entailment,1,0
a young blond woman in a polka - dot outfit and black glasses sitting in a restaurant. the woman has a water glass in front of her.,neutral,contradiction,1,2
two little boys in bike helmets hanging out. the two boys enjyo riding bikes.,neutral,entailment,1,0
a person in a green outfit and helmet is swinging a baseball bat at a tennis ball in front of a fence. the ball soared into the air and over the fence.,neutral,contradiction,1,2
a boy in an elmo shirt kneels on a toy picnic table. a boy eats at a picnic table,neutral,entailment,1,0
"a man is sitting on the floor of his room, celebrating and throwing papers into the air. a person is inside alone.",neutral,contradiction,1,2
a crowd leans against barriers along side a road while a police officer on a motorcycle drives by. a crowd tried to involve in a activities.,entailment,neutral,0,1
the lady and little girl is showing love with a kiss. two people are high fiving.,contradiction,entailment,2,0
a man is taking a break after digging a hole. a man is outside doing something,neutral,entailment,1,0
a man holds feed for a horse in a blue blanket. a man is feeding a horse out of a blanket.,neutral,entailment,1,0
man getting a tattoo on his arm by a tattoo artist. tattoo ' s by a artist to a man,neutral,entailment,1,0
a man shaking the hand of a teenager sitting on a bench. a man is shaking hands with the president of the united states.,contradiction,neutral,2,1
a man wearing blue and a woman wearing pink pose in front of the lake. a man and a woman are holding hands,neutral,contradiction,1,2
a woman in a white blouse is working in a restaurant. the woman wears her favorite neon colored outfit to work.,contradiction,neutral,2,1
a young boy is watching the view from a tall building. a young boy is on the top of a tall building,neutral,entailment,1,0
a crowd watches as five dogs are judged at a dog show. the dogs are sitting obediently,neutral,contradiction,1,2
four children in the pool. some childrens in the swimming pool,neutral,entailment,1,0
a female in a red and white t - shirt is pulling her suitcases up the road. a female pulls her suitcase up the stairs.,entailment,contradiction,0,2
a man sitting at a table with a scary mask covering his face a man dressed up for a wedding.,contradiction,neutral,2,1
"a man is holding a souvenir that says "" i ' m a photographer not a terrorist "" at what appears to be a rally somewhere in europe. a man is holding a souvenir at a rally.",neutral,entailment,1,0
a baseball player about to hit a home run. the player is swinging a bat.,entailment,contradiction,0,2
"twins dressed identically in purple and gold sweaters with gray pants and black shoes, holding on to each other. twins dressed identically consoling one another.",neutral,entailment,1,0
"a man and woman both wearing white, standing on the great wall of china. the people are americans.",neutral,contradiction,1,2
a girl on a beach with rainbow flags. a woman is playing with multi - colored fabric at the ocean ' s edge.,neutral,contradiction,1,2
a female child walks down a sidewalk while a male child watches. a young boy watches a young girl walk down a sidewalk.,entailment,neutral,0,1
a person in a wheelchair plays a netted sport with three players in green shirts while being coached by an older woman off to his left. the people are playing basketball.,neutral,contradiction,1,2
"an overweight family with sling across bags stand near a group of people. the family are to thin, they need to eat more food.",contradiction,neutral,2,1
a girl in a pink shirt with sunglasses on her head. the girl is standing the hot sun.,neutral,contradiction,1,2
"one boy in a red shirt with two girls all sitting on the floor opening up presents, with another person and a christmas tree in the background. the boy is outside during christmas.",neutral,contradiction,1,2
an asian woman in an orange and white shirt working a line. a woman is doing her job.,neutral,entailment,1,0
an old man in a brown shirt stands while a crowd looks on. man standing while people are wtaching him.,entailment,neutral,0,1
workers stand around next to a forklift on break. workers are on their lunch break.,entailment,neutral,0,1
an audience of mainly white girls in and a prominently displayed asian male cheer with raised hands. there are many women in the audience.,entailment,contradiction,0,2
a group of guys walking down the beach using a medal detector. the guys are trying to find pieces of old wood.,contradiction,neutral,2,1
male with red bandanna covering face walking pass graffiti wall. the man is cleaning the wall.,contradiction,neutral,2,1
three women posing with the naked cowboy. the cowboy is wearing pants.,contradiction,neutral,2,1
"a dog, wearing a coat, looks up from the snow. a dog is staring at the hole he just dug.",contradiction,neutral,2,1
a pilot is putting his luggage right next to the plane in the airport. the pilot is waiting for his plane.,neutral,entailment,1,0
a boy in a blue print shirt is holding a can. the boy is carrying a can.,neutral,entailment,1,0
two hokey players go head - to - head as the ref frantically gets away. two hockey players engage in a fistfight while the referee runs away.,entailment,contradiction,0,2
a dog gets major air catching frisbees in a trick contest. a labrador jumps in the air.,neutral,contradiction,1,2
man drives car next to shipping containers. the man is standing up.,contradiction,neutral,2,1
a person dressed in a blue shirt and jeans looks past the trees to the horizon. a person is standing on the ground.,neutral,entailment,1,0
